person_id,person_name,income
43517,Бровко Виктория Валерьевна,860530.07
43518,Бровко Диана Валериевна,966634.65
43519,Бычков Роман Викторович,1355811.92
43520,Васильева Наталия Борисовна,505605.0
43521,Давыденко Светлана Викторовна,1653302.38
43522,Давыдова Ольга Петровна,871667.0
43523,Дарчева Наталья Васильевна,1751386.0
43524,Егорова Светлана Валентиновна,815410.0
43525,Егужокова Алла Тимуровна,854048.49
43526,Зыкова Светлана Евгеньевна,63668.36
43527,Иванова Марина Павловна,1295928.3
43528,Иванова Мария Михайловна,78415.0
43529,Киршина Диана Сергеевна,271855.0
43530,Ковальская Светлана Валерьевна,887627.0
43531,Кожина Яна Геннадиевна,1777754.6
43532,Комарова Юлия Андреевна,1343615.1199999999
43533,Корецкая Надежда Владимировна,937482.0
43534,Макаренкова Виктория Владимировна,762565.46
43535,Миронов Сергей Владимирович,696468.65
43536,Назина Адиля Ринатовна,199153.0
43537,Павлюченкова Наталья Викторовна,1421577.0
43538,Подгорнов Михаил Юрьевич,2448438.0
43539,Пчелкина Елена Николаевна,996577.0
43540,Родионова Алина Сергеевна,1708922.0
43541,Русов Евгений Валерьевич,916625.8
43542,Сафина Оксана Анатольевна,2733230.87
43543,Сафронова Екатерина Владимировна,573780.0
43544,Сбоева Юлия Олеговна,479400.42
43545,Серегин Юрий Алексеевич,324507.95
43546,Силуянова Юлия Павловна,1512773.08
43547,Степанова Екатерина Васильевна,1893520.0
43548,Степанова Елена Александровна,1013371.0
43549,Ступаева Наталья Юрьевна,1023927.0
43550,Суворова Ольга Николаевна,1749042.0
43551,Тихомирова Марина Викторовна,1830021.0
43552,Трохина Елена Борисовна,700125.0
43553,Трушина Наталья Викторовна,873941.0
43554,Чащегорова Екатерина Михайловна,1495532.0
43555,Чепля Елена Николаевна,893047.52
43556,Шугурова София Сергеевна,703563.0
43557,Шуленина Ирина Юрьевна,1074023.89
43558,Яковлев Николай Александрович,870614.58
43559,Меньшикова Мария Борисовна,5977410.0
43560,Абрамцева Ирина Владимировна,2328848.79
43561,Бабаева Лилия Павловна,803107.74
43562,Галкина Татьяна Игоревна,2100493.28
43563,Горбунова Анна Владимировна,619955.85
43564,Ивашенко Мария Константиновна,617473.8
43565,Казакова Анна Юрьевна,798743.18
43566,Карданов Владимир Александрович,821071.0
43567,Коваленко Сергей Александрович,1265568.23
43568,Кузнецов Антон Алексеевич,1039450.31
43569,Ломакина Эльвира Викторовна,1424823.0
43570,Перлин Игорь Владимирович,1923132.8199999998
43571,Прохоренко Наталья Игоревна,1294285.06
43572,Ромахина Анна Александровна,561234.24
43573,Сафонова Галина Николаевна,1486032.28
43574,Соснина Анастасия Петровна,1303310.0
43575,Телипская Екатерина Вячеславовна,709443.66
43576,Тимонин Борис Александрович,2114302.1399999997
43577,Увжикоева Тамара Таймуразовна,409631.36
43578,Федосеева Наталия Александровна,479776.43
43579,Федотова Ольга Владимировна,858321.15
43580,Филинова Ольга Александровна,638097.52
43581,Чекменева Ольга Владимировна,1533069.9100000001
43582,Чибисков Максим Алексеевич,1224954.14
43583,Рылатко Елена Владимировна,3145895.0
43584,Бузыла Анна Ивановна,750907.0
43585,Первушина Елена Михайловна,1111081.0
43586,Дзнеладзе Александр Тариэлович,665977.79
43587,Якушина Ирина Анатольевна,885116.03
43588,Савицкая Светлана Владимировна,1166131.72
43589,Савина Яна Александровна,955674.0
43590,Орлов Виталий Евгеньевич,2260969.66
43591,Артемов Сергей Александрович,3528636.0
43592,Загайнова Юлия Анатольевна,4597233.76
43593,Скоробогатая Татьяна Ивановна,1540731.4
43594,Карлюк Анна Анатольевна,94157.0
43595,Трушина Елизавета Александровна,2112288.06
43596,Карпюков Константин Сергеевич,663779.0
43597,Максимова Екатерина Вадимовна,1437680.84
43598,Семина Екатерина Владимировна,1357065.8599999999
43599,Гусева Анастасия Сергеевна,716052.84
43600,Будылина Екатерина Владимировна,797377.63
43601,Булеева Алла Владимировна,1583399.67
43602,Пашуканис Марина Владимировна,2042132.06
43603,Карнеева Екатерина Сергеевна,5936309.29
43604,Солодкин Владимир Владимирович,5974068.16
43605,Скрипка Марина Васильевна,1852024.59
43606,Нечаева Ольга Александровна,2054137.23
43607,Пазенко Ирина Андреевна,2828035.62
43608,Стасенко Михаил Юрьевич,1742410.99
43609,Миронова Ирина Васильевна,5089293.91
43610,Грилицкий Максим Михайлович,981462.51
43611,Демонова Людмила Викторовна,7375284.16
43612,Древке Екатерина Ивановна,5590765.07
43613,Елисеева Чеслава Чеславовна,832504.0
43614,Жуков Антон Александрович,811073.68
43615,Ошкина Елена Ивановна,1334116.0
43616,Мачука Андрей Вадимович,910002.35
43617,Матвицкий Сергей Николаевич,1748161.21
43618,Мартыненко Алексей Игоревич,986603.1799999999
43619,Николаева Ирина Владимировна,724436.45
43620,Баболин Денис Андреевич,882369.0
43621,Гоголенко Денис Максимович,903575.24
43622,Рудинская Елена Сергеевна,1116830.52
43623,Лапшин Алексей Вениаминович,6038567.0
43624,Макарова Ольга Валерьевна,1360137.0
43625,Нагуляк Дмитрий Вячеславович,1707350.0
43626,Шмарина Елена Анатольевна,846041.0
43627,Всеволодова Виктория Викторовна,644343.23
43628,Сидоренко Константин Николаевич,1961654.81
43629,Ковырина Вера Ивановна,807210.0
43630,Комиссаров Артем Евгеньевич,750296.31
43631,Корнеев Андрей Эдуардович,1036859.0
43632,Кудряшова Ольга Олеговна,1294270.0
43633,Кузьмина Светлана Валерьевна,1082456.0
43634,Лукошников Павел Мансурович,1748202.38
43635,Парфенова Любовь Александровна,796123.8
43636,Пашовкина Наиля Анвяровна,1065891.4000000001
43637,Сапронова Елена Борисовна,1646865.52
43638,Загорулько Андрей Юрьевич,979550.72
43639,Исаченко Ольга Николаевна,965966.64
43640,Бушуева Татьяна Владимировна,1549956.4300000002
43641,Тюренков Александр Андреевич,786541.0
43642,Черкасова Оксана Александровна,2108462.0
43643,Шипов Владимир Евгеньевич,1550263.88
43644,Карбушева Екатерина Михайловна,1148370.67
43645,Максимкина Юлия Талгатовна,928242.0
43646,Семенюта Надежда Викторовна,4111482.76
43647,Королева Ольга Григорьевна,2190507.2800000003
43648,Дмитриева Екатерина Александровна,939374.0
43649,Жуковин Андрей Станиславович,817997.16
43650,Малыгина Алла Александровна,944424.96
43651,Усачева Юлия Борисовна,2366696.87
43652,Нестерова Ирина Владимировна,1491296.75
43653,Левочкин Владимир Михайлович,1118172.77
43654,Батурина Наталья Александровна,953808.28
43655,Волик Анна Юрьевна,1371053.3
43656,Каменев Петр Александрович,1793330.0
43657,Писарев Денис Александрович,1230874.45
43658,Гречко Андрей Валентинович,1379710.46
43659,Лобова Светлана Владимировна,781028.0900000001
43660,Салаватова Камила Хайдяровна,908081.83
43661,Соболь Лев Яковлевич,1038722.0
43662,Стогова Анна Алексеевна,1093757.22
43663,Кастальская Галина Сергеевна,1817437.85
43664,Рытова Анна Наилевна,376989.68
43665,Величко Алина Сергеевна,3135031.27
43666,Яшкин Алексей Владимирович,1117817.35
43667,Егоричева Ольга Аркадьевна,6594695.88
43668,Понамарёв Юрий Ашотович,966477.11
43669,Алексеева Анастасия Александровна,707700.36
43670,Капутина Кристина Андреевна,3841582.1799999997
43671,Сурова Эльвира Александровна,1472381.6500000001
43672,Авакова Наталья Витальевна,715592.18
43673,Черненкова Анастасия Михайловна,806812.52
43674,Аксенов Юрий Николаевич,1968444.0
43675,Иванов Андрей Алексеевич,1957541.46
43676,Атаманов Руслан Сергеевич,1075402.43
43677,Иванова Евгения Викторовна,991539.97
43678,Ермолаев Николай Николаевич,967948.85
43679,Хутиева Фариза Артуровна,889519.57
43680,Аляутдинова Эльвира Наильевна,995101.95
43681,Бостан Денис Викторович,795569.11
43682,Лыкова Елена Васильевна,1789650.62
43683,Кушнеров Сергей Николаевич,1043907.4099999999
43684,Овчинникова Ирина Викторовна,962713.59
43685,Шевелев Роман Срегеевич,1731680.0
43686,Щербанева Татьяна Сокбятовна,1661086.74
43687,Михайлов Григорий Александрович,912872.39
43688,Цатурян Эмин Гамлетович,769460.68
43689,Васильева Мария Дмитриевна,830496.0
43690,Бруевич Ангелина Алексеевна,794333.48
43691,Петручак Анастасия Валерьевна,10598147.12
43692,Данилова Елена Сергеевна,622750.2
43693,Богданова Екатерина Юрьевна,1094760.19
43694,Аскерова Саида Гусейновна,817836.25
43695,Давыдова Елена Юрьевна,2659279.25
43696,Шинкарюк Алексей Юрьевич,917221.83
43697,Никифорова Анна Алексеевна,1939639.42
43698,Курмазия Дмитрий Заурович,650101.61
43699,Ганжа Анна Владимировна,571678.12
43700,Нефедов Александр Юрьевич,772931.92
43701,Попова Елена Викторовна,302069.79
43702,Фионова Алла Юрьевна,921648.87
43703,Шахназарян Екатерина Карленовна,155184.85
43704,Джагиева Алиса Григорьевна,362117.0
43705,Бавыкина Любовь Сергеевна,348406.46
43706,Харченкова Марина Викторовна,5698606.32
43707,Леонова Татьяна Александровна,2136012.89
43708,Пигура Дарья Владимировна,779347.25
43709,Немченков Дмитрий Анатольевич,536403.2
43710,Кузьменков Егор Сергеевич,1208835.72
43711,Петрова Ольга Юрьевна,2785420.41
43712,Прянишникова Татьяна Владимировна,2874698.92
43713,Гришина Анна Михайловна,1558754.0
43714,Эльдаров Алим Муратович,2534384.0
43715,Горелова Кира Евгеньевна,835259.45
43716,Кондрашкова Юлия Сергеевна,3196113.5300000003
43717,Дворядкина Екатерина Борисовна,1800172.0
43718,Решетняк Елена Алексеевна,41847.54
43719,Суханова Светлана Юрьевна,642274.61
43720,Утюгов Максим Александрович,734101.2899999999
43721,Голод Мария Олеговна,2236795.46
43722,Шиненкова Виктория Андреевна,3507504.72
43723,Фисенко Глеб Сергеевич,511626.0
43724,Пудянева Юлия Андреевна,701304.59
43725,Ворошилова Екатерина Дмитриевна,797609.6
43726,Ильичева Наталия Александровна,1611391.0
43727,Блистанова Анастасия Алексеевна,376504.16
43728,Григорян Карина Арсеновна,339090.02
43729,Акинин Олег Алексеевич,18000.0
43730,Артамонова Юлия Сергеевна,63000.0
43731,Мицкан Остап Тарасович,663280.0
43732,Катышева Юлия Андреевна,420000.0
43733,Лапковская Екатерина Викторовна,1715408.0
43734,Каркоцкая Анастасия Юрьевна,5045604.0
43735,Федоренко Вячеслав Филиппович,24008105.490000002
43736,Мишуров Николай Петрович,4255167.57
43737,Селиванов Виктор Григорьевич,6103166.220000001
43738,Милько Ирина Александровна,6891331.300000001
43739,Горбунов Вячеслав Сергеевич,4690801.49
43740,Жужукин Валерий Иванович,3514144.54
43741,Станчина В. Н.,3947640.0
43742,Щедрин Вячеслав Николаевич,7228739.960000001
43743,Джабраилова Надежда Ивановна,5689982.1
43744,Балакай Георгий Трифонович,4766439.08
43745,Васильев Сергей Михайлович,16527994.44
43746,Сенчуков Герман Александрович,4875701.75
43747,Чураев Александр Анатольевич,2112328.6
43748,Колганов Александр Васильевич,5270662.359999999
43749,Пахмутов Сергей Анатольевич,2866416.0
43750,Шалфеев Дмитрий Евгеньевич,3265491.0
43751,Сорокин Антон Павлович,3498262.0
43752,Серик Артем Геннадьевич,2773511.0
43753,Столярова Елена Евгеньевна,3327220.0
43754,Егиян Мария Юрьевна,6376673.4
43755,Елизарова Надежда Анатольевна,1996081.71
43756,Мухутдинов Рустем Радикович,3094064.4299999997
43757,Найденов Виктор Алексеевич,3816994.0
43758,Ермилова Ирина Сергеевна,4791375.23
43759,Романов Дмитрий Викторович,1942519.51
43760,Степанов Максим Сергеевич,1958512.0
43761,Кузмичев Андрей Михайлович,2400821.0
43762,Курилов Андрей Федорович,10067468.0
43763,Хабибулин Олег Михайлович,4022776.0
43764,Крымов Станислав Алексеевич,1610425.0
43765,Фазылзянов Фарит Мансурович,7068334.0
43766,Королев Сергей Владимирович,3449651.41
43767,Еня Игорь Владимирович,2085998.5
43768,Кораблина Наталия Викторовна,2878021.19
43769,Курочкин Владимир Ильич,3914114.55
43770,Островский Владимир Владимирович,3253786.45
43771,Пивоваров Константин Александрович,2533751.15
43772,Акимкин Виталий Васильевич,3912416.04
43773,Боровикова Ирина Вениаминовна,2113228.04
43774,Войцеховская Илона Юрьевна,2363613.6
43775,Воробьева Ирина Евгеньевна,2314342.87
43776,Гасанов Мунасиб Гасан-Оглы,2203901.07
43777,Горбунова Наталия Сергеевна,1809501.42
43778,Грошева Наталья Викторовна,2273816.36
43779,Дельцова Марина Александровна,1788631.18
43780,Ершов Константин Петрович,3059948.46
43781,Ефремова Наталья Николаевна,1058230.65
43782,Значков Сергей Михайлович,1160417.44
43783,Исаева Ирина Федоровна,3780995.2199999997
43784,Иноземцева Дарья Константиновна,695598.41
43785,Шевырков Владимир Леонидович,4286336.74
43786,Ракчеев Анатолий Иванович,2646993.05
43787,Абрамов Эдуард Олегович,2628070.9800000004
43788,Фатеева Елена Александровна,1864128.7200000002
43789,Пугачев Максим Юрьевич,9582924.0
43790,Самаев Анатолий Васильевич,703811.7
43791,Катунин Юрий Викторович,3142496.75
43792,Жиляева М. Ф.,1640823.1
43793,Галиуллина М. Ю.,548533.0
43794,Якупов Рустем Рауфович,1486855.0899999999
43795,Шарипов Забир Закирович,475876.92
43796,Тураянова Дилэра Яхиевна,424650.82
43797,Алибеков Г. А.,6600941.77
43798,Медведев Вадим Валерьеви,5397020.57
43799,Беляев Евгений Викторович,6462881.2299999995
43800,Приешкин Александр Анатольевич,791048.0
43801,Титова Ольга Юрьевна,3471544.6500000004
43802,То Вячеслав Намсенович,1031435.75
43803,Пивцаева Е. В.,590200.63
43804,Чуканов Анатолий Дмитриевич,7417496.2
43805,Медведев Николай Петрович,1512804.17
43806,Саблина Екатерина Алексеевна,1719335.5499999998
43807,Мочалов Иван Андреевич,2558361.9000000004
43808,Головашина Маргарита Эйнаровна,2006695.4
43809,Сысоев Д. Е,1340604.12
43810,Заерко Виктор Иванович,13213184.07
43811,Пильтяй Александр Геннадьевич,11203963.649999999
43812,Гуленко Александр Валентинович,4315111.53
43813,Коревина Т. А.,5063119.21
43814,Бачериков Григорий Александрович,2791065.87
43815,Голенищев Андрей Вениаминович,5374906.6
43816,Ельников Василий Викторович,7557355.92
43817,Седых Константин Вячеславович,7528083.42
43818,Крюкова Елена Николаевна,15278867.809999999
43819,Гладилина Светлана В.,5494026.35
43820,Фалынскова Мария Викторовна,9827710.51
43821,Сусский Евгений Владимирович,14331491.379999999
43822,Ярцев Сергей Николаевич,5524998.71
43823,Каракозова Ирина Юрьевна,2477520.6399999997
43824,Олиферова Элеонора Виюловна,1117788.31
43825,Жидко Наталия Ивановна,3401664.49
43826,Коваленко Евгений Анатольевич,2624771.0300000003
43827,Подоляка Николай Николаевич,1787430.9300000002
43828,Безгин Вячеслав Михайлович,10767682.76
43829,Федорова Ольга Валентиновна,7183911.78
43830,Сверчков Алексей Вадимович,2906150.5700000003
43831,Козлов Владимир Егорович,3367877.1399999997
43832,Солодов Евгений Николаевич,3932778.97
43833,Бирюков О. А.,1413644.8399999999
43834,Чечина Клавдия Михайловна,3602781.95
43835,Трифан Валерий Никандрович,3220484.16
43836,Мятечкин Николай Н.,2863925.73
43837,Кузьмина Надежда В.,1779055.97
43838,Чиняков Владимир Николаевич,2051774.78
43839,Тыдрик А. В.,6410201.84
43840,Мустафин Ильдар Иршатович,7197167.569999999
43841,Казеева Елена Михайловна,1527075.15
43842,Калтурин Павел Владимирович,24739802.55
43843,Клементьева Олеся Георгиевна,958819.98
43844,Клышникова Светлана Станиславовна,2263729.54
43845,Коновалова Ирина Петровна,3501592.26
43846,Коновалова Светлана Викторовна,1654548.96
43847,Кононова Ирина Борисовна,1840829.81
43848,Кормилицын Иван Константинович,2235406.49
43849,Кравченко Екатерина Михайловна,2902135.17
43850,Левин Игорь Викторович,7499168.98
43851,Мальцев Олег Юрьевич,4080789.68
43852,Манвелян Ирина Аршавировна,1446235.34
43853,Матвеева Ольга Александровна,1771067.25
43854,Меньшов Алексей Алексеевич,3031720.12
43855,Михалев Алексей Николаевич,1958848.37
43856,Паршина Елена Ивановна,3181514.3600000003
43857,Прокуророва Алсу Наимовна,1295604.75
43858,Радина Юлия Игоревна,6318097.609999999
43859,Рогачев Павел Геннадьевич,2462878.77
43860,Савкина Елена Львовна,1257496.0
43861,Садовникова Ольга Сергеевна,1809179.78
43862,Самодурова Наталья Николаевна,1696316.04
43863,Соколов Игорь Викторович,3877804.95
43864,Сушкова Светлана Сергеевна,1316362.93
43865,Темная Виктория Викторовна,1217598.78
43866,Терехин Геннадий Викторович,2404598.77
43867,Харитонов Дмитрий Александрович,2024399.82
43868,Харькова Марина Владиславовна,2641170.69
43869,Чалый Константин Сергеевич,1284459.42
43870,Якимов Алексей Леонидович,1402889.02
43871,Белостоцкая Ольга Васильевна,5653288.0
43872,Иванков Михаил Юрьевич,2348333.0
43873,Куликов Игорь Викторович,2268055.0
43874,Никитин Сергей Александрович,6145049.73
43875,Плохих Виктор Васильевич,3929548.18
43876,Муляев Вячеслав Анатольевич,1691875.65
43877,Попова Марина Владимировна,1977029.25
43878,Раенко Ирина Владимировна,1955161.77
43879,Федорченко Андрей Валентинович,3491705.96
43880,Забегин Александр Дмитриевич,1123733.77
43881,Кутузов Александр Сергеевич,2729242.76
43882,Амбражук Иван Иванович,2606297.0
43883,Андрос Ольга Федоровна,2442447.0
43884,Бороздина Мария Владимировна,975311.0
43885,Быкова Татьяна Александровна,961927.0
43886,Давыдова Маргарита Вячеславовна,1819081.0
43887,Веденкин Сергей Егорович,5066932.79
43888,Макаркин Иван Иванович,924108.0
43889,Кокушкин Константин Александрович,4923059.0
43890,Колушкина Марина Анатольевна,1151406.0
43891,Кононова Ирина Вячеславовна,2082882.0
43892,Королева Римма Александровна,1143827.0
43893,Крупин Валериан Олегович,15074731.0
43894,Медвинская Мария Сергеевна,908089.0
43895,Молев Юрий Александрович,1910530.0
43896,Новикова Анна Григорьевна,1358685.0
43897,Егоров Николай Алексеевич,1628648.0
43898,Тарченко Игорь Васильевич,2599061.83
43899,Слабова Елена Викторовна,8134189.76
43900,Шмырева Светлана Ивановна,1103954.5
43901,Новоженова Светлана Юрьевна,813943.0
43902,Архипов Алексей Анатольевич,527260.0
43903,Макридов Сергей Николаевич,3261514.1500000004
43904,Прохорова Татьяна Александровна,2181191.83
43905,Салимгареева Людмила Владимировна,1758883.0
43906,Григорьева Наталья Николаевна,4394848.18
43907,Сидорова Наталья Торьевна,1224521.0
43908,Суриков Константин Эдуардович,1786404.0
43909,Таранова Александра Игоревна,1178682.0
43910,Царенко Игорь Александрович,8323007.0
43911,Чернышева Екатерина Андреевна,730833.0
43912,Чорнобрывая Елена Владимировна,2407824.0
43913,Швилкина Любовь Николаевна,3042928.0
43914,Щербакова Т.П. ,1080502.0
43915,Эйстрих Клавдия Владимировна,1043968.0
43916,Янкулева Виктория Станиславовна,1559498.0
43917,Мунаев Руслан Вахаевич,1689730.95
43918,Бондал Денис Владимирович,13218808.110000001
43919,Пашкевич Анна Михайловна,12962150.77
43920,Чукарин Алексей Валерьевич,6319214.220000001
43921,Беляева Марина Геннадьевна,6331155.0
43922,Ражковский Станислав Вячеславович,2026314.12
43923,Шамонина Екатерина Владимировна,3200689.5300000003
43924,Ключарева Елена Евгеньевна,2001052.94
43925,Злобина Екатерина Геннадьевна,3662893.33
43926,Самохин Дмитрий Владимирович,3211011.3499999996
43927,Головин Дмитрий Аркадьевич,2742847.3200000003
43928,Шевелев Николай Петрович,1860852.0
43929,Соболева Яна Васильевна,2297739.84
43930,Пивоваров Руслан Геннадиевич,789892.26
43931,Елисеев Алексей Андреевич,4426028.0
43932,Мельников Антон Александрович,3419051.0
43933,Султанова Эльмира Мертаевна,3736414.0
43934,Дугаева Ирина Михайловна,3367192.0
43935,Говорова Лада Евгеньевна,1983115.0
43936,Авдошкина Светлана Петровна,2225800.0
43937,Искимжи Оксана Михайловна,1963771.0
43938,Чижикова Ирина Владимировна,2860492.0
43939,Чекалина Ирина Александровна,1102708.0
43940,Маглакелидзе Наталья Николаевна,1258557.0
43941,Наматулина Анна Александровна,1100919.0
43942,Пащанина Марина Анатольевна,4737583.0
43943,Макарова Мария Юрьевна,1477360.0
43944,Никифоров Михаил Юрьевич,16097602.0
43945,Зуева Александра Михайловна,3181706.0
43946,Кириленко Василий Яковлевич,3733472.0
43947,Городецкий Владимир Аркадьевич,3358554.0
43948,Леванова Анна Викторовна,1811780.0
43949,Чуракова Екатерина Никитична,1846687.0
43950,Чернякова Галина Ивановна,2831481.0
43951,Белавин Александр Витальевич,3792086.3000000003
43952,Бодров Александр Олегович,3562884.0900000003
43953,Дружинин Александр Олегович,2964358.2
43954,Еремеева Юлия Михайловна,2656873.87
43955,Закиров Мансур Нилович,2391530.61
43956,Кожемякина Елена Сергеевна,4168358.95
43957,Колесников Иван Александрович,2836092.52
43958,Коновалов Наиль Хасянович,2628956.5100000002
43959,Марзаева Ака Ахсаровна,2812349.96
43960,Соболева С.А. ,1998770.25
43961,Стрежнева А.М. ,1662045.32
43962,Толмачева Татьяна Александровна,2226654.64
43963,Трофимов Андрей Николаевич,3001419.16
43964,Черепов Иван Владимирович,1385612.09
43965,Шалимова Анна Николаевна,2734169.65
43966,Олейников А.А. ,2864710.0300000003
43967,Дергунова С.Ю. ,2088471.72
43968,Гребнев С.С. ,1292154.04
43969,Бышков Сергей Егорович,2294914.0
43970,Баранова Г.А. ,1326584.49
43971,Куренкова Марина Станиславна,1901067.31
43972,Додов Айса Мусаевич,1504965.75
43973,Маркелов Петр Ивнович,2014100.0
43974,Фурсин Алексей Анатольевич,2459747.32
43975,Дождёв Владимир Святославич,2919411.37
43976,Ананова Маргарита Юрьевна,5772359.84
43977,Березницкий Илья Алексеевич,3699211.63
43978,Кислякова Елена Николаевна,2984153.93
43979,Кныш Владимир Николаевич,5888273.5
43980,Логинов Алесь Сергеевич,2507980.72
43981,Мошкович Борис Ефимович,1609669.49
43982,Польских Павел Сергеевич,4967599.01
43983,Попкова Наталья Александровна,3487347.7199999997
43984,Приданцева Марина Юрьевна,2699626.67
43985,Тужилкина Алла Анатольевна,3378435.84
43986,Тюрин Борис Егорович,4015064.69
43987,Шорохова Елена Владимировна,4111892.0
43988,Железняков Андрей Евгеньевич,26584605.939999998
43989,Парабучев Алексей Игоревич,4862435.12
43990,Горяинов Константин Станиславович,11915015.04
43991,Петров Иван Евгеньевич,2582380.0
43992,Гуменюк Максим Юрьевич,1383216.01
43993,Григ Инесса Игоревна,1229228.37
43994,Бортников Владимир Сергеевич,977043.5
43995,Божибин Вадим Борисович,2474452.0300000003
43996,Изаак Анастасия Анатольевна,1191794.26
43997,Карнеева Елена Викторовна,1349179.52
43998,Керимова Елена Михайловна,2580404.0700000003
43999,Лысяный Дмитрий Константинович,2420239.1399999997
44000,Медоева Эльда Игоревна,13049864.67
44001,Погребняк Вадим Леонидович,3321228.92
44002,Сиротова Анна Александровна,1476085.53
44003,Снурницына Светлана Анатольевна,2879305.64
44004,Тихненко Алексей Александрович,2913651.15
44005,Смирнов Радион Александрович,2328781.0
44006,Видинеева Наталья Андреевна,1216600.0
44007,Алимов Гайяр Таерович,4934641.01
44008,Молотков Александр Борисович,4892554.04
44009,Раздин Владимир Иванович,4168432.0
44010,Смирницкая Марина Владимировна,4015891.21
44011,Фертман Виктор Александрович,4334954.73
44012,Неумывакин Виктор Сергеевич,3033182.03
44013,Симонова Нина Ювинальевна,3115055.9499999997
44014,Биржаков Александр Валентинович,2218269.4699999997
44015,Белоусова Дарья Викторовна,2660653.8
44016,Коротаева Е.Е. ,2177888.28
44017,Карабекян Татевик Рубеновна,1614741.17
44018,Твердова Елена Александровна,2030660.66
44019,Носков Евгений Игоревич,1995653.0
44020,Карпов Павел Владимирович,3966574.0500000003
44021,Шимкус Людмила Виталюсовна,1410970.77
44022,Кипайкин Дмитрий Михайлович,1910081.99
44023,Синельникова Жанна Анатольевна,4665285.91
44024,Ермолова Марина Александровна,3909246.25
44025,Егорова Надежда Вячеславовна,1421377.55
44026,Муратов Александр Владимирович,3102476.0
44027,Попова Елена Анатольевна,2955954.0
44028,Мельникова Анна Витальевна,3446374.49
44029,Силакова Елена Александровна,2395501.99
44030,Жиангерова Ольга Васильевна,2468438.94
44031,Фатхуллина Анна Евгеньевна,4952196.65
44032,Семенова Марина Викторовна,3753611.42
44033,Алексеева Людмила Валерьевна,1967440.31
44034,Сафуанова Арина Ренадовна,2039223.19
44035,Глазкова Ольга Владимировна,3249117.0
44036,Ермакова Мария Александровна,2276983.3
44037,Харченко Наталья Станиславовна,1958166.5
44038,Кожевников Сергей Михайлович,3266866.07
44039,Литвиненко Светлана Николаевна,2405243.63
44040,Суханова Ольга Николаевна,2284925.64
44041,Романова Тамара Николаевна,2882903.85
44042,Фокина Анна Николаевна,2491232.38
44043,Судакова Анастасия Сергеевна,1905414.0
44044,Гераскина Анна Николаевна,2858417.24
44045,Баркалова Анна Святославовна,3912635.12
44046,Гуськова Светлана Вячеславовна,2434553.08
44047,Кочнова Галина Владимировна,2089772.9
44048,Артемьева Светлана Анатольевна,3219866.38
44049,Виноградова Ирина Николаевна,5712775.9399999995
44050,Тищенко Нина Анатольевна,2285335.12
44051,Гуськов Илья Владимирович,2200306.4299999997
44052,Грибова Валерия Владимировна,4041867.74
44053,Царева Ирина Анатольевна,2119872.77
44054,Москвичева Ольга Анатольевна,17794622.67
44055,Садовникова Жанна Витальевна,3395586.8099999996
44056,Алпатова Ярослава Дмитриевна,3885853.93
44057,Андреева Марина Геннадьевна,6778634.98
44058,Аниканова Елена Михайловна,3466639.52
44059,Апридонидзе Татьяна Михайловна,3310043.25
44060,Артемьев Игорь Анатольевич,6437854.0
44061,Балакирева Вера Витальевна,5581185.51
44062,Борисова Елена Александровна,4468867.57
44063,Варгамян Марина Викторовна,7305648.82
44064,Васильева Светлана Ильинична,3769618.79
44065,Вахнеева Анна Алексеевна,6194281.44
44066,Волкова Светлана Анатольевна,4670020.75
44067,Воробьева Вера Владимировна,2643285.2
44068,Дашевский Юрий Васильевич,3779100.82
44069,Демиденко Роман Исмаилович,4019064.6999999997
44070,Докалюк Светлана Николаевна,2487458.31
44071,Дробышева Татьяна Ивановна,6807289.6
44072,Жданова Ирина Дмитриевна,6985969.15
44073,Живилин Вячеслав Владимирович,6202339.0
44074,Жиганов Иван Назибович,6279317.85
44075,Иванова Екатерина Сергеевна,2835208.3
44076,Калинина Людмила Андреевна,4704484.52
44077,Качура Иван Александрович,1835650.68
44078,Ким Мария Валерьевна,2706410.35
44079,Климова Марина Владимировна,3767125.01
44080,Корочина Татьяна Геннадьевна,4499581.75
44081,Кузнецова Наталья Евгеньевна,3141336.22
44082,Куклева Людмила Александровна,3576647.25
44083,Ледовская Татьяна Леонидовна,3408872.67
44084,Мещерякова Светлана Вячеславовна,3119648.0
44085,Мухина Наталья Борисовна,5749915.61
44086,Нестин Сергей Александрович,5900981.39
44087,Овсянникова Татьяна Михайловна,3383707.9
44088,Огородникова Наталья Владимировна,3875859.23
44089,Петров Вячеслав Александрович,2421848.45
44090,Пискарева Галина Викторовна,5373205.38
44091,Савчук Елена Ивановна,14488635.25
44092,Самсонов Павел Иванович,2214297.34
44093,Сехин Сергей Сергеевич,3020093.15
44094,Сирый Николай Иванович,5291644.3
44095,Смирнова Татьяна Владимировна,5342150.15
44096,Соколова Диана Юрьевна,3939848.74
44097,Соловатова Анися Хайдеровна,4959409.27
44098,Сотникова Марина Николаевна,5715476.0
44099,Сынгаевский Дмитрий Алексеевич,3545482.85
44100,Тюрина Наталья Александровна,3317060.9
44101,Федулов Константин Владимирович,2961236.9099999997
44102,Харькова Наталья Петровна,2502953.39
44103,Хыдырова Ирина Евгеньевна,3806583.23
44104,Годына Владимир Васильевич,3274455.0
44105,Бурлакин Михаил Юрьевич,2167513.02
